id,date,product_name,category,quantity,unit_price,total_revenue,region,customer_id
1599,2024-11-16 08:14:17.662149,Гантелі 10кг,sports,1,467.74,467.74,lviv,4039
1600,2024-11-16 08:14:17.662149,Сир Гауда,food,8,23.71,189.68,lviv,7016
1601,2024-11-17 08:14:17.662149,Лампа настільна,home,6,481.87,2891.2200000000003,kyiv,1214
1602,2024-11-17 08:14:17.662149,Навушники AirPods,electronics,10,2293.89,22938.899999999998,kharkiv,2679
1603,2024-11-17 08:14:17.662149,Молоко 3.2%,food,5,79.31,396.55,odessa,9145
1604,2024-11-17 08:14:17.662149,Гантелі 10кг,sports,6,427.87,2567.2200000000003,dnipro,9442
1605,2024-11-17 08:14:17.662149,М'ясо курки,food,1,71.75,71.75,odessa,6094
1606,2024-11-17 08:14:17.662149,Хліб домашній,food,8,77.31,618.48,odessa,4456
1607,2024-11-17 08:14:17.662149,Ракетка тенісна,sports,7,660.77,4625.389999999999,odessa,7884
1608,2024-11-17 08:14:17.662149,Сукня Zara,clothing,7,203.39,1423.73,lviv,5275
1609,2024-11-17 08:14:17.662149,Молоко 3.2%,food,6,31.63,189.78,kharkiv,9240
1610,2024-11-17 08:14:17.662149,Ракетка тенісна,sports,10,623.1,6231.0,kyiv,3589
1611,2024-11-17 08:14:17.662149,Молоко 3.2%,food,7,12.63,88.41000000000001,odessa,3851
1612,2024-11-17 08:14:17.662149,Велосипед горний,sports,6,377.25,2263.5,kyiv,2542
1613,2024-11-17 08:14:17.662149,Куртка The North Face,clothing,7,284.13,1988.9099999999999,kharkiv,6191
1614,2024-11-17 08:14:17.662149,Хліб домашній,food,10,40.96,409.6,dnipro,3528
1615,2024-11-17 08:14:17.662149,Сир Гауда,food,6,71.24,427.43999999999994,kyiv,6034
1616,2024-11-17 08:14:17.662149,Горщик для квітів,home,8,952.34,7618.72,lviv,6550
1617,2024-11-17 08:14:17.662149,Абонемент у спортзал,sports,9,344.57,3101.13,kharkiv,9324
1618,2024-11-17 08:14:17.662149,Телевізор LG OLED,electronics,10,1158.47,11584.7,lviv,2238
1619,2024-11-17 08:14:17.662149,Велосипед горний,sports,10,614.11,6141.1,lviv,4124
1620,2024-11-17 08:14:17.662149,Смартфон Samsung Galaxy,electronics,1,1450.52,1450.52,kyiv,7703
1621,2024-11-17 08:14:17.662149,Диван модульний,home,10,1001.08,10010.800000000001,lviv,6164
1622,2024-11-17 08:14:17.662149,Кросівки для бігу,sports,5,347.31,1736.55,lviv,5893
1623,2024-11-17 08:14:17.662149,Навушники AirPods,electronics,7,1659.33,11615.31,dnipro,1318
1624,2024-11-17 08:14:17.662149,Енциклопедія,books,7,32.47,227.29,odessa,2741
1625,2024-11-17 08:14:17.662149,Камера Canon EOS,electronics,6,4625.18,27751.08,odessa,4086
1626,2024-11-17 08:14:17.662149,Детектив Агати Крісті,books,3,25.04,75.12,kharkiv,3011
1627,2024-11-17 08:14:17.662149,Кросівки для бігу,sports,7,471.8,3302.6,kyiv,3092
1628,2024-11-17 08:14:17.662149,Смартфон Samsung Galaxy,electronics,1,2499.0,2499.0,kharkiv,9210
1629,2024-11-17 08:14:17.662149,Ноутбук Dell Inspiron,electronics,2,1463.69,2927.38,dnipro,8691
1630,2024-11-17 08:14:17.662149,Молоко 3.2%,food,4,35.41,141.64,kyiv,4554
1631,2024-11-17 08:14:17.662149,Сукня Zara,clothing,5,350.77,1753.85,kyiv,8808
1632,2024-11-17 08:14:17.662149,Підручник математики,books,10,165.19,1651.9,odessa,2110
1633,2024-11-17 08:14:17.662149,Сукня Zara,clothing,4,202.17,808.68,kharkiv,1161
1634,2024-11-17 08:14:17.662149,Хліб домашній,food,8,65.92,527.36,kyiv,5063
1635,2024-11-17 08:14:17.662149,Килим перський,home,3,464.95,1394.85,lviv,4349
1636,2024-11-17 08:14:17.662149,Кросівки для бігу,sports,10,792.75,7927.5,dnipro,6165
1637,2024-11-17 08:14:17.662149,Ракетка тенісна,sports,7,780.82,5465.740000000001,kharkiv,5808
1638,2024-11-17 08:14:17.662149,Камера Canon EOS,electronics,3,2988.74,8966.22,odessa,6393
1639,2024-11-17 08:14:17.662149,Книга рецептів,books,8,194.47,1555.76,kharkiv,6016
1640,2024-11-17 08:14:17.662149,Светр H&M,clothing,1,240.53,240.53,kyiv,5830
1641,2024-11-17 08:14:17.662149,Книга рецептів,books,8,43.91,351.28,odessa,7072
1642,2024-11-17 08:14:17.662149,Светр H&M,clothing,8,208.12,1664.96,lviv,8909
1643,2024-11-17 08:14:17.662149,Велосипед горний,sports,3,302.58,907.74,odessa,9856
1644,2024-11-17 08:14:17.662149,Журнал мод,books,1,189.54,189.54,odessa,2626
1645,2024-11-17 08:14:17.662149,Ноутбук Dell Inspiron,electronics,2,730.32,1460.64,dnipro,2305
1646,2024-11-17 08:14:17.662149,Абонемент у спортзал,sports,2,271.21,542.42,lviv,4576
1647,2024-11-17 08:14:17.662149,Навушники AirPods,electronics,7,1594.06,11158.42,kharkiv,1671
1648,2024-11-17 08:14:17.662149,Куртка The North Face,clothing,3,146.1,438.29999999999995,kharkiv,9216
1649,2024-11-17 08:14:17.662149,Горщик для квітів,home,4,1677.28,6709.12,kyiv,2291
1650,2024-11-17 08:14:17.662149,Підручник математики,books,4,116.88,467.52,kharkiv,8513
1651,2024-11-17 08:14:17.662149,Ноутбук Dell Inspiron,electronics,6,1321.42,7928.52,dnipro,9911
1652,2024-11-17 08:14:17.662149,Ваза декоративна,home,5,773.39,3866.95,lviv,4243
1653,2024-11-17 08:14:17.662149,Велосипед горний,sports,5,296.51,1482.55,kharkiv,1368
1654,2024-11-17 08:14:17.662149,Горщик для квітів,home,1,508.9,508.9,odessa,9465
1655,2024-11-17 08:14:17.662149,Кросівки для бігу,sports,7,760.22,5321.54,kharkiv,6908
1656,2024-11-17 08:14:17.662149,Овочі сезонні,food,10,89.14,891.4,odessa,2325
1657,2024-11-17 08:14:17.662149,Енциклопедія,books,7,122.14,854.98,kyiv,9433
1658,2024-11-17 08:14:17.662149,Ваза декоративна,home,9,1836.62,16529.579999999998,kyiv,9821
1659,2024-11-17 08:14:17.662149,Підручник математики,books,6,77.84,467.04,kyiv,6244
1660,2024-11-17 08:14:17.662149,Куртка The North Face,clothing,9,188.05,1692.45,kyiv,5683
1661,2024-11-17 08:14:17.662149,Светр H&M,clothing,3,198.75,596.25,odessa,7407
1662,2024-11-17 08:14:17.662149,Кросівки для бігу,sports,5,277.98,1389.9,dnipro,3468
1663,2024-11-17 08:14:17.662149,Светр H&M,clothing,5,470.47,2352.3500000000004,kyiv,6885
1664,2024-11-17 08:14:17.662149,Ноутбук Dell Inspiron,electronics,6,600.2,3601.2000000000003,lviv,2720
1665,2024-11-17 08:14:17.662149,М'ясо курки,food,3,94.58,283.74,kharkiv,1934
1666,2024-11-17 08:14:17.662149,М'яч футбольний,sports,3,147.87,443.61,kyiv,6994
1667,2024-11-17 08:14:17.662149,М'яч футбольний,sports,8,316.34,2530.72,dnipro,1689
1668,2024-11-17 08:14:17.662149,Молоко 3.2%,food,2,86.03,172.06,kharkiv,4582
1669,2024-11-17 08:14:17.662149,Підручник математики,books,5,140.19,700.95,dnipro,6583
1670,2024-11-17 08:14:17.662149,Енциклопедія,books,6,89.31,535.86,kharkiv,9246
1671,2024-11-17 08:14:17.662149,Взуття Adidas,clothing,4,239.48,957.92,odessa,9253
1672,2024-11-17 08:14:17.662149,Камера Canon EOS,electronics,8,3834.6,30676.8,lviv,7844
1673,2024-11-17 08:14:17.662149,Футболка Nike,clothing,9,65.54,589.86,kharkiv,6042
1674,2024-11-17 08:14:17.662149,Сир Гауда,food,4,65.03,260.12,kharkiv,9798
1675,2024-11-17 08:14:17.662149,М'яч футбольний,sports,1,579.58,579.58,kyiv,8512
1676,2024-11-18 08:14:17.662149,Йогурт грецький,food,8,57.3,458.4,lviv,7548
1677,2024-11-18 08:14:17.662149,Кросівки для бігу,sports,10,312.42,3124.2000000000003,kyiv,1263
1678,2024-11-18 08:14:17.662149,Диван модульний,home,5,1554.54,7772.7,lviv,7852
1679,2024-11-18 08:14:17.662149,Взуття Adidas,clothing,8,106.83,854.64,kharkiv,8183
1680,2024-11-18 08:14:17.662149,Гантелі 10кг,sports,3,587.74,1763.22,kyiv,3255
1681,2024-11-18 08:14:17.662149,Журнал мод,books,7,60.76,425.32,kyiv,7199
1682,2024-11-18 08:14:17.662149,М'яч футбольний,sports,2,186.84,373.68,kharkiv,7571
1683,2024-11-18 08:14:17.662149,Телевізор LG OLED,electronics,7,2979.44,20856.08,lviv,2830
1684,2024-11-18 08:14:17.662149,Куртка The North Face,clothing,5,470.49,2352.45,lviv,5849
1685,2024-11-18 08:14:17.662149,Журнал мод,books,4,176.46,705.84,lviv,5563
1686,2024-11-18 08:14:17.662149,Сир Гауда,food,10,12.48,124.80000000000001,dnipro,4845
1687,2024-11-18 08:14:17.662149,Йогурт грецький,food,8,11.7,93.6,odessa,4569
1688,2024-11-18 08:14:17.662149,Сир Гауда,food,8,52.76,422.08,kharkiv,5945
1689,2024-11-18 08:14:17.662149,Горщик для квітів,home,3,168.47,505.40999999999997,kyiv,3873
1690,2024-11-18 08:14:17.662149,Енциклопедія,books,7,25.21,176.47,kyiv,1317
1691,2024-11-18 08:14:17.662149,Навушники AirPods,electronics,1,3681.89,3681.89,kyiv,9065
1692,2024-11-18 08:14:17.662149,Навушники AirPods,electronics,5,667.78,3338.8999999999996,dnipro,1453
1693,2024-11-18 08:14:17.662149,Килим перський,home,1,1921.11,1921.11,kharkiv,6745
1694,2024-11-18 08:14:17.662149,Книга рецептів,books,10,148.86,1488.6000000000001,kyiv,9934
1695,2024-11-18 08:14:17.662149,Навушники AirPods,electronics,3,3712.97,11138.91,kyiv,3960
1696,2024-11-18 08:14:17.662149,Джинси Levis,clothing,6,461.98,2771.88,kharkiv,9614
1697,2024-11-18 08:14:17.662149,Книга рецептів,books,6,143.27,859.6200000000001,kharkiv,4118
1698,2024-11-18 08:14:17.662149,Молоко 3.2%,food,9,53.13,478.17,kyiv,2140
1699,2024-11-18 08:14:17.662149,Джинси Levis,clothing,5,475.12,2375.6,kyiv,4150
1700,2024-11-18 08:14:17.662149,Журнал мод,books,10,141.04,1410.3999999999999,kyiv,5511
1701,2024-11-18 08:14:17.662149,Взуття Adidas,clothing,2,183.31,366.62,lviv,6091
1702,2024-11-18 08:14:17.662149,Джинси Levis,clothing,2,114.86,229.72,dnipro,3827
1703,2024-11-18 08:14:17.662149,Гантелі 10кг,sports,8,176.45,1411.6,dnipro,7209
1704,2024-11-18 08:14:17.662149,Роман '1984',books,8,22.47,179.76,dnipro,2893
1705,2024-11-18 08:14:17.662149,Гантелі 10кг,sports,10,347.24,3472.4,odessa,3499
1706,2024-11-18 08:14:17.662149,Ваза декоративна,home,5,420.61,2103.05,lviv,7689
1707,2024-11-18 08:14:17.662149,Ваза декоративна,home,2,807.17,1614.34,lviv,5685
1708,2024-11-18 08:14:17.662149,Смартфон Samsung Galaxy,electronics,5,712.83,3564.15,lviv,9651
1709,2024-11-18 08:14:17.662149,Светр H&M,clothing,3,106.0,318.0,kharkiv,8756
1710,2024-11-18 08:14:17.662149,Сир Гауда,food,3,89.96,269.88,lviv,1633
1711,2024-11-18 08:14:17.662149,Ваза декоративна,home,9,259.32,2333.88,odessa,8492
1712,2024-11-18 08:14:17.662149,Овочі сезонні,food,3,20.25,60.75,lviv,2412
1713,2024-11-18 08:14:17.662149,Хліб домашній,food,3,75.83,227.49,lviv,7669
1714,2024-11-18 08:14:17.662149,Горщик для квітів,home,9,386.83,3481.47,kyiv,6920
1715,2024-11-18 08:14:17.662149,Кросівки для бігу,sports,8,656.41,5251.28,kyiv,2104
1716,2024-11-18 08:14:17.662149,М'ясо курки,food,3,64.8,194.39999999999998,lviv,4072
1717,2024-11-18 08:14:17.662149,Ноутбук Dell Inspiron,electronics,6,1089.94,6539.64,kharkiv,6169
1718,2024-11-18 08:14:17.662149,Абонемент у спортзал,sports,8,516.07,4128.56,kharkiv,1966
1719,2024-11-18 08:14:17.662149,Джинси Levis,clothing,10,428.02,4280.2,odessa,3102
1720,2024-11-18 08:14:17.662149,Енциклопедія,books,8,121.63,973.04,kyiv,9870
1721,2024-11-18 08:14:17.662149,Куртка The North Face,clothing,1,467.28,467.28,kyiv,8052
1722,2024-11-18 08:14:17.662149,Взуття Adidas,clothing,6,360.31,2161.86,odessa,6518
1723,2024-11-18 08:14:17.662149,Камера Canon EOS,electronics,10,653.67,6536.7,kyiv,2347
1724,2024-11-18 08:14:17.662149,Камера Canon EOS,electronics,6,3218.94,19313.64,odessa,8006
1725,2024-11-18 08:14:17.662149,Кросівки для бігу,sports,7,121.97,853.79,dnipro,8140
1726,2024-11-19 08:14:17.662149,Стол обідній,home,9,466.66,4199.9400000000005,odessa,5945
1727,2024-11-19 08:14:17.662149,Йогурт грецький,food,4,73.83,295.32,odessa,6202
1728,2024-11-19 08:14:17.662149,Абонемент у спортзал,sports,2,65.26,130.52,lviv,8076
1729,2024-11-19 08:14:17.662149,Камера Canon EOS,electronics,2,2214.54,4429.08,dnipro,8306
1730,2024-11-19 08:14:17.662149,Камера Canon EOS,electronics,2,2736.39,5472.78,kharkiv,6904
1731,2024-11-19 08:14:17.662149,Молоко 3.2%,food,3,17.34,52.019999999999996,lviv,1216
1732,2024-11-19 08:14:17.662149,Стол обідній,home,1,686.49,686.49,dnipro,3015
1733,2024-11-19 08:14:17.662149,Книга рецептів,books,9,137.85,1240.6499999999999,kyiv,6369
1734,2024-11-19 08:14:17.662149,Телевізор LG OLED,electronics,3,3602.1,10806.3,dnipro,7479
1735,2024-11-19 08:14:17.662149,Взуття Adidas,clothing,5,293.22,1466.1000000000001,lviv,9675
1736,2024-11-19 08:14:17.662149,Книга рецептів,books,10,126.22,1262.2,lviv,1062
1737,2024-11-19 08:14:17.662149,Журнал мод,books,3,156.48,469.43999999999994,dnipro,6469
1738,2024-11-19 08:14:17.662149,Светр H&M,clothing,8,137.78,1102.24,dnipro,9141
1739,2024-11-19 08:14:17.662149,Ноутбук Dell Inspiron,electronics,8,3926.52,31412.16,lviv,3614
1740,2024-11-19 08:14:17.662149,Гантелі 10кг,sports,5,407.06,2035.3,lviv,1409
1741,2024-11-19 08:14:17.662149,Взуття Adidas,clothing,7,204.12,1428.8400000000001,lviv,2670
1742,2024-11-19 08:14:17.662149,Енциклопедія,books,6,104.09,624.54,lviv,4663
1743,2024-11-19 08:14:17.662149,Підручник математики,books,4,199.9,799.6,kyiv,8612
1744,2024-11-19 08:14:17.662149,Молоко 3.2%,food,2,31.64,63.28,dnipro,1660
1745,2024-11-19 08:14:17.662149,Детектив Агати Крісті,books,6,57.26,343.56,kyiv,6886
1746,2024-11-19 08:14:17.662149,Детектив Агати Крісті,books,6,172.86,1037.16,odessa,7734
1747,2024-11-19 08:14:17.662149,Светр H&M,clothing,5,210.72,1053.6,kyiv,8295
1748,2024-11-19 08:14:17.662149,Куртка The North Face,clothing,1,92.45,92.45,dnipro,4547
1749,2024-11-19 08:14:17.662149,Підручник математики,books,2,85.94,171.88,dnipro,3811
1750,2024-11-19 08:14:17.662149,Детектив Агати Крісті,books,6,65.73,394.38,kyiv,1580
1751,2024-11-19 08:14:17.662149,Футболка Nike,clothing,4,191.78,767.12,kharkiv,2150
1752,2024-11-19 08:14:17.662149,Светр H&M,clothing,6,268.28,1609.6799999999998,kyiv,6604
1753,2024-11-19 08:14:17.662149,Детектив Агати Крісті,books,7,163.51,1144.57,dnipro,3273
1754,2024-11-19 08:14:17.662149,Йогурт грецький,food,2,64.45,128.9,kharkiv,4211
1755,2024-11-19 08:14:17.662149,Взуття Adidas,clothing,4,236.49,945.96,kyiv,4922
1756,2024-11-19 08:14:17.662149,Кросівки для бігу,sports,4,128.01,512.04,dnipro,1334
1757,2024-11-19 08:14:17.662149,Гантелі 10кг,sports,4,775.74,3102.96,kharkiv,1074
1758,2024-11-19 08:14:17.662149,Абонемент у спортзал,sports,4,586.57,2346.28,dnipro,1620
1759,2024-11-19 08:14:17.662149,Ракетка тенісна,sports,2,475.81,951.62,kharkiv,9219
1760,2024-11-19 08:14:17.662149,Детектив Агати Крісті,books,2,25.89,51.78,kharkiv,3747
1761,2024-11-19 08:14:17.662149,Навушники AirPods,electronics,7,1284.28,8989.96,lviv,7250
1762,2024-11-19 08:14:17.662149,Диван модульний,home,10,1087.46,10874.6,dnipro,4728
1763,2024-11-19 08:14:17.662149,Йогурт грецький,food,4,37.16,148.64,kyiv,4219
1764,2024-11-19 08:14:17.662149,Ноутбук Dell Inspiron,electronics,4,4382.95,17531.8,odessa,3670
1765,2024-11-19 08:14:17.662149,Светр H&M,clothing,9,375.25,3377.25,odessa,7188
1766,2024-11-19 08:14:17.662149,М'яч футбольний,sports,1,766.28,766.28,kharkiv,5439
1767,2024-11-19 08:14:17.662149,Диван модульний,home,3,277.3,831.9000000000001,odessa,5267
1768,2024-11-19 08:14:17.662149,Телевізор LG OLED,electronics,7,3018.19,21127.33,kyiv,5766
1769,2024-11-19 08:14:17.662149,Хліб домашній,food,10,26.03,260.3,odessa,1949
1770,2024-11-19 08:14:17.662149,Взуття Adidas,clothing,2,329.45,658.9,kyiv,6535
1771,2024-11-19 08:14:17.662149,Сукня Zara,clothing,6,434.36,2606.16,odessa,7199
1772,2024-11-19 08:14:17.662149,М'яч футбольний,sports,4,745.79,2983.16,kyiv,3313
1773,2024-11-19 08:14:17.662149,Ракетка тенісна,sports,1,393.53,393.53,kharkiv,8197
1774,2024-11-19 08:14:17.662149,Джинси Levis,clothing,10,111.02,1110.2,odessa,3604
1775,2024-11-19 08:14:17.662149,Стол обідній,home,1,599.37,599.37,odessa,2446
1776,2024-11-20 08:14:17.662149,Горщик для квітів,home,2,1619.88,3239.76,dnipro,3518
1777,2024-11-20 08:14:17.662149,Планшет iPad,electronics,7,1388.2,9717.4,dnipro,4715
1778,2024-11-20 08:14:17.662149,Планшет iPad,electronics,8,612.46,4899.68,kyiv,3163
1779,2024-11-20 08:14:17.662149,Планшет iPad,electronics,7,1721.13,12047.91,kharkiv,8944
1780,2024-11-20 08:14:17.662149,М'ясо курки,food,8,73.97,591.76,dnipro,2854
1781,2024-11-20 08:14:17.662149,Кросівки для бігу,sports,5,85.9,429.5,odessa,4971
1782,2024-11-20 08:14:17.662149,Горщик для квітів,home,6,1296.78,7780.68,lviv,4836
1783,2024-11-20 08:14:17.662149,М'ясо курки,food,9,22.38,201.42,kyiv,2774
1784,2024-11-20 08:14:17.662149,Ракетка тенісна,sports,8,134.63,1077.04,kharkiv,6822
1785,2024-11-20 08:14:17.662149,Сир Гауда,food,7,51.99,363.93,kharkiv,9972
1786,2024-11-20 08:14:17.662149,Абонемент у спортзал,sports,8,241.67,1933.36,odessa,7720
1787,2024-11-20 08:14:17.662149,Диван модульний,home,4,921.08,3684.32,odessa,6581
1788,2024-11-20 08:14:17.662149,Куртка The North Face,clothing,4,167.4,669.6,kharkiv,4690
1789,2024-11-20 08:14:17.662149,М'ясо курки,food,4,98.15,392.6,kyiv,2844
1790,2024-11-20 08:14:17.662149,Джинси Levis,clothing,1,250.06,250.06,odessa,4365
1791,2024-11-20 08:14:17.662149,Диван модульний,home,1,1415.67,1415.67,odessa,7416
1792,2024-11-20 08:14:17.662149,Камера Canon EOS,electronics,5,3301.32,16506.600000000002,dnipro,2364
1793,2024-11-20 08:14:17.662149,Горщик для квітів,home,3,1996.53,5989.59,dnipro,9335
1794,2024-11-20 08:14:17.662149,Планшет iPad,electronics,6,1935.42,11612.52,kyiv,8140
1795,2024-11-20 08:14:17.662149,Смартфон Samsung Galaxy,electronics,4,1056.36,4225.44,dnipro,7622
1796,2024-11-20 08:14:17.662149,Ваза декоративна,home,5,1470.26,7351.3,odessa,3694
1797,2024-11-20 08:14:17.662149,М'ясо курки,food,8,93.69,749.52,kyiv,6010
1798,2024-11-20 08:14:17.662149,Йогурт грецький,food,6,62.32,373.92,kharkiv,8269
1799,2024-11-20 08:14:17.662149,Підручник математики,books,9,83.04,747.36,odessa,3627
1800,2024-11-20 08:14:17.662149,Камера Canon EOS,electronics,6,519.64,3117.84,kyiv,1596
1801,2024-11-20 08:14:17.662149,Смартфон Samsung Galaxy,electronics,10,1576.35,15763.5,dnipro,3040
1802,2024-11-20 08:14:17.662149,Овочі сезонні,food,4,89.72,358.88,kyiv,3999
1803,2024-11-20 08:14:17.662149,Підручник математики,books,6,69.45,416.70000000000005,odessa,8615
1804,2024-11-20 08:14:17.662149,Джинси Levis,clothing,10,454.34,4543.4,kharkiv,6349
1805,2024-11-20 08:14:17.662149,Лампа настільна,home,10,986.47,9864.7,dnipro,8535
1806,2024-11-20 08:14:17.662149,Підручник математики,books,9,59.88,538.9200000000001,dnipro,8269
1807,2024-11-20 08:14:17.662149,Йогурт грецький,food,2,33.51,67.02,dnipro,3029
1808,2024-11-20 08:14:17.662149,Футболка Nike,clothing,10,436.76,4367.6,odessa,6936
1809,2024-11-20 08:14:17.662149,Молоко 3.2%,food,5,32.34,161.70000000000002,dnipro,1850
1810,2024-11-20 08:14:17.662149,Горщик для квітів,home,5,1318.28,6591.4,lviv,8204
1811,2024-11-20 08:14:17.662149,Велосипед горний,sports,4,588.56,2354.24,odessa,5007
1812,2024-11-20 08:14:17.662149,Хліб домашній,food,3,82.46,247.38,kharkiv,8229
1813,2024-11-20 08:14:17.662149,М'яч футбольний,sports,8,501.9,4015.2,odessa,8072
1814,2024-11-20 08:14:17.662149,Навушники AirPods,electronics,9,4542.38,40881.42,kharkiv,1409
1815,2024-11-20 08:14:17.662149,Ракетка тенісна,sports,7,609.08,4263.56,kharkiv,8619
1816,2024-11-20 08:14:17.662149,Детектив Агати Крісті,books,2,136.12,272.24,odessa,6049
1817,2024-11-20 08:14:17.662149,Ваза декоративна,home,1,589.77,589.77,kharkiv,3301
1818,2024-11-20 08:14:17.662149,Ваза декоративна,home,1,1538.96,1538.96,lviv,4834
1819,2024-11-20 08:14:17.662149,Джинси Levis,clothing,2,491.68,983.36,lviv,2599
1820,2024-11-20 08:14:17.662149,Стол обідній,home,8,599.79,4798.32,lviv,2817
1821,2024-11-20 08:14:17.662149,Горщик для квітів,home,10,1161.83,11618.3,kharkiv,1463
1822,2024-11-20 08:14:17.662149,Йогурт грецький,food,7,76.35,534.4499999999999,kyiv,5903
1823,2024-11-20 08:14:17.662149,Книга рецептів,books,10,37.51,375.09999999999997,odessa,2095
1824,2024-11-20 08:14:17.662149,Підручник математики,books,3,177.51,532.53,odessa,3371
1825,2024-11-20 08:14:17.662149,Хліб домашній,food,10,62.34,623.4000000000001,odessa,4040
1826,2024-11-21 08:14:17.662149,Куртка The North Face,clothing,2,240.14,480.28,dnipro,7629
1827,2024-11-21 08:14:17.662149,Кросівки для бігу,sports,5,729.04,3645.2,lviv,7095
1828,2024-11-21 08:14:17.662149,Горщик для квітів,home,7,1508.28,10557.96,lviv,9880
1829,2024-11-21 08:14:17.662149,Абонемент у спортзал,sports,6,272.28,1633.6799999999998,kharkiv,6560
1830,2024-11-21 08:14:17.662149,Телевізор LG OLED,electronics,2,991.12,1982.24,lviv,1994
1831,2024-11-21 08:14:17.662149,Камера Canon EOS,electronics,8,4257.33,34058.64,odessa,1318
1832,2024-11-21 08:14:17.662149,Роман '1984',books,4,42.7,170.8,kharkiv,7671
1833,2024-11-21 08:14:17.662149,Килим перський,home,4,1534.84,6139.36,odessa,1058
1834,2024-11-21 08:14:17.662149,Ракетка тенісна,sports,2,88.1,176.2,kyiv,2315
1835,2024-11-21 08:14:17.662149,Диван модульний,home,1,257.86,257.86,lviv,1109
1836,2024-11-21 08:14:17.662149,Йогурт грецький,food,10,11.45,114.5,kyiv,3876
1837,2024-11-21 08:14:17.662149,Велосипед горний,sports,3,376.23,1128.69,odessa,7352
1838,2024-11-21 08:14:17.662149,Підручник математики,books,6,97.79,586.74,kyiv,2524
1839,2024-11-21 08:14:17.662149,Горщик для квітів,home,6,1397.76,8386.56,dnipro,7566
1840,2024-11-21 08:14:17.662149,М'ясо курки,food,6,36.18,217.07999999999998,dnipro,8443
1841,2024-11-21 08:14:17.662149,Джинси Levis,clothing,10,232.09,2320.9,odessa,1420
1842,2024-11-21 08:14:17.662149,Куртка The North Face,clothing,4,253.29,1013.16,kharkiv,2350
1843,2024-11-21 08:14:17.662149,Журнал мод,books,1,158.96,158.96,dnipro,8786
1844,2024-11-21 08:14:17.662149,Кросівки для бігу,sports,9,314.49,2830.41,odessa,3474
1845,2024-11-21 08:14:17.662149,Навушники AirPods,electronics,5,1168.51,5842.55,kharkiv,5021
1846,2024-11-21 08:14:17.662149,Телевізор LG OLED,electronics,1,4129.88,4129.88,kyiv,1863
1847,2024-11-21 08:14:17.662149,Роман '1984',books,10,73.77,737.6999999999999,kyiv,9144
1848,2024-11-21 08:14:17.662149,Камера Canon EOS,electronics,2,4446.15,8892.3,lviv,7894
1849,2024-11-21 08:14:17.662149,Велосипед горний,sports,4,663.43,2653.72,lviv,7832
1850,2024-11-21 08:14:17.662149,Джинси Levis,clothing,7,415.28,2906.96,odessa,2713
1851,2024-11-21 08:14:17.662149,Взуття Adidas,clothing,10,498.92,4989.2,kharkiv,2415
1852,2024-11-21 08:14:17.662149,Роман '1984',books,3,20.83,62.489999999999995,kyiv,7898
1853,2024-11-21 08:14:17.662149,Джинси Levis,clothing,6,80.36,482.15999999999997,odessa,8263
1854,2024-11-21 08:14:17.662149,Книга рецептів,books,9,89.05,801.4499999999999,lviv,5049
1855,2024-11-21 08:14:17.662149,Енциклопедія,books,7,119.02,833.14,odessa,9090
1856,2024-11-21 08:14:17.662149,Йогурт грецький,food,8,57.92,463.36,kyiv,9069
1857,2024-11-21 08:14:17.662149,Камера Canon EOS,electronics,7,2422.17,16955.190000000002,kharkiv,1272
1858,2024-11-21 08:14:17.662149,Книга рецептів,books,3,158.38,475.14,lviv,2771
1859,2024-11-21 08:14:17.662149,Абонемент у спортзал,sports,9,757.0,6813.0,kyiv,1265
1860,2024-11-21 08:14:17.662149,Навушники AirPods,electronics,5,2648.46,13242.3,dnipro,6472
1861,2024-11-21 08:14:17.662149,Велосипед горний,sports,5,86.34,431.70000000000005,odessa,6484
1862,2024-11-21 08:14:17.662149,Диван модульний,home,3,1336.23,4008.69,odessa,3976
1863,2024-11-21 08:14:17.662149,Телевізор LG OLED,electronics,8,4459.83,35678.64,kyiv,1582
1864,2024-11-21 08:14:17.662149,Книга рецептів,books,7,68.56,479.92,dnipro,3699
1865,2024-11-21 08:14:17.662149,Навушники AirPods,electronics,5,3020.5,15102.5,kyiv,8108
1866,2024-11-21 08:14:17.662149,Стол обідній,home,6,372.16,2232.96,kharkiv,2026
1867,2024-11-21 08:14:17.662149,Ракетка тенісна,sports,1,326.84,326.84,kyiv,4022
1868,2024-11-21 08:14:17.662149,Йогурт грецький,food,1,49.72,49.72,lviv,9518
1869,2024-11-21 08:14:17.662149,Ракетка тенісна,sports,6,144.25,865.5,dnipro,4665
1870,2024-11-21 08:14:17.662149,Ваза декоративна,home,5,193.01,965.05,dnipro,3399
1871,2024-11-21 08:14:17.662149,Роман '1984',books,6,47.95,287.70000000000005,dnipro,1225
1872,2024-11-21 08:14:17.662149,Молоко 3.2%,food,1,63.73,63.73,lviv,3790
1873,2024-11-21 08:14:17.662149,Смартфон Samsung Galaxy,electronics,8,2280.55,18244.4,kyiv,4577
1874,2024-11-21 08:14:17.662149,Енциклопедія,books,2,186.85,373.7,lviv,8945
1875,2024-11-21 08:14:17.662149,Килим перський,home,7,412.41,2886.8700000000003,lviv,6123
1876,2024-11-22 08:14:17.662149,Килим перський,home,10,565.71,5657.1,kyiv,7125
1877,2024-11-22 08:14:17.662149,Куртка The North Face,clothing,8,95.83,766.64,dnipro,1279
